position,flow_cell_id,product_code,passed,total_pore_count,timestamp
3E,PAQ74259,FLO-PRO114M,True,7131,1701700601
3E,PAW36686,FLO-PRO114M,True,8239,1712066793
3E,PAU31034,FLO-PRO114M,True,6672,1708443612
3E,PAU80303,FLO-PRO114M,True,5992,1711989281
3E,PAW21740,FLO-PRO114M,True,7930,1711373551
3E,PAO18170,FLO-PRO114M,True,6076,1717001538
3E,PAS58826,FLO-PRO114M,True,5681,1721325321
3F,PAW05746,FLO-PRO114M,True,8268,1710945319
3F,PAW29682,FLO-PRO114M,True,7031,1716313136
3F,PAW72976,FLO-PRO114M,True,5715,1717001538
3F,PAQ74962,FLO-PRO114M,False,4746,1726682356
3F,PAU29380,FLO-PRO114M,True,6895,1702907165
3F,PAW71722,FLO-PRO114M,True,7124,1714483721
3F,PAQ74207,FLO-PRO114M,True,7507,1701700602
3F,PAY54679,FLO-PRO114M,True,6379,1723050090
3F,PAU27852,FLO-PRO114M,True,7481,1706023635
3F,PAW63296,FLO-PRO114M,True,5190,1721319942
3F,PAQ53994,FLO-PRO114M,True,6554,1712590365
3F,PAU30819,FLO-PRO114M,True,7798,1708443616
3F,PAQ71771,FLO-PRO114M,True,6528,1721326837
3F,PAQ70704,FLO-PRO114M,True,7810,1699891177
3F,PAW19230,FLO-PRO114M,True,6634,1711989281
3F,PAO96687,FLO-PRO114M,False,0,1721315907
3F,PAW20325,FLO-PRO114M,True,7686,1711373546
3F,PAU69120,FLO-PRO114M,True,5536,1710172034
3F,PAW95998,FLO-PRO114M,True,7530,1719320715
3F,PAW83204,FLO-PRO114M,True,8381,1719853401
3F,PAU50055,FLO-PRO114M,True,6523,1709649172
3F,PAS65532,FLO-PRO114M,True,5627,1721325321
3F,PAU57151,FLO-PRO114M,True,7591,1710173501
3F,PAU40500,FLO-PRO114M,True,6661,1721322307
3F,PAW36692,FLO-PRO114M,True,7620,1712066788
3F,PAW60622,FLO-PRO114M,True,6713,1715959572
3F,PAW71374,FLO-PRO114M,True,6771,1715790190
3F,PAW29682,FLO-PRO114M,True,6928,1716394690
3F,PAW71118,FLO-PRO114M,True,6065,1715692851
3F,PAW71116,FLO-PRO114M,True,6454,1715798146
3F,PAS45410,FLO-PRO114M,False,4888,1721323699
3F,PAS65378,FLO-PRO114M,True,7173,1709050488
3F,PAQ10706,FLO-PRO114M,False,2,1726580596
3F,PAQ85619,FLO-PRO114M,True,5349,1705595342
3F,PAY54679,FLO-PRO114M,True,6279,1723051132
3F,CTC43563,FLO-PRO002,False,0,1724772708
3F,PAY16768,FLO-PRO114M,True,6858,1723641174
3F,PAU49713,FLO-PRO114M,False,3477,1716476531
3G,PAS60956,FLO-PRO114M,False,113,1721325326
3G,PAQ01385,FLO-PRO114M,True,6771,1721315914
3G,PAU29851,FLO-PRO114M,True,8308,1706023638
3G,PAQ00081,FLO-PRO114M,True,6598,1712590366
3G,PAU57088,FLO-PRO114M,True,6508,1721322309
3G,PAQ86202,FLO-PRO114M,True,5459,1705595341
3G,PAW01970,FLO-PRO114M,True,7276,1710945315
3G,PAS46880,FLO-PRO114M,True,6190,1721323705
3G,PAW40151,FLO-PRO114M,True,6922,1716394691
3G,PAU69125,FLO-PRO114M,True,6185,1710172039
3G,PAW18658,FLO-PRO114M,True,6833,1711989278
3G,PAQ74258,FLO-PRO114M,True,7718,1701700594
3G,PAW40062,FLO-PRO114M,True,7699,1716313132
3G,PAW21939,FLO-PRO114M,True,7091,1711373549
3G,PAU31022,FLO-PRO114M,True,6644,1708443613
3G,PAW33910,FLO-PRO114M,True,7930,1712066785
3G,PAW96156,FLO-PRO114M,True,6614,1719846582
3G,PAW64245,FLO-PRO114M,True,6473,1721319950
3G,PAY57253,FLO-PRO114M,True,8491,1725374886
3G,PAW73599,FLO-PRO114M,True,7856,1717001547
3G,PAY06417,FLO-PRO114M,True,7507,1723641172
3G,PAW64370,FLO-PRO114M,True,7709,1715692851
3G,PAU48532,FLO-PRO114M,True,7120,1710173500
3G,PAW60841,FLO-PRO114M,True,8164,1714483589
3G,PAW96006,FLO-PRO114M,True,7655,1719320716
3G,PAY58643,FLO-PRO114M,True,6113,1722281271
3G,CTC69229,FLO-PRO002,False,0,1724772706
3G,PAW83251,FLO-PRO114M,True,7430,1719853404
3G,PAQ72899,FLO-PRO114M,True,6119,1721326842
3G,PAS65389,FLO-PRO114M,True,6906,1709050489
3G,PAW70927,FLO-PRO114M,True,6656,1715959571
3G,PAU31744,FLO-PRO114M,True,5316,1709650035
3G,PAW63525,FLO-PRO114M,True,6529,1715790190
3G,PAU29316,FLO-PRO114M,True,7408,1702907161
3G,PAQ73922,FLO-PRO114M,False,569,1726682347
3G,PAO18311,FLO-PRO114M,False,4307,1726580592
3G,PAK60346,FLO-PRO114M,True,6110,1716921284
3H,PAS60872,FLO-PRO114M,True,5470,1721325323
3H,PAQ83386,FLO-PRO114M,False,4519,1726682356
3H,PAU50072,FLO-PRO114M,True,6413,1721322302
3H,PAO18372,FLO-PRO114M,False,4243,1716921285
3H,PAW71556,FLO-PRO114M,True,7778,1714483587
3H,PAW83326,FLO-PRO114M,True,8094,1719853405
3H,PBA01199,FLO-PRO114M,True,6480,1721315914
3H,PAW70945,FLO-PRO114M,True,7534,1715790188
3H,PAU27927,FLO-PRO114M,True,7967,1706023643
3H,PAW18481,FLO-PRO114M,True,7152,1711990876
3H,PAW71082,FLO-PRO114M,True,7356,1715699103
3H,PAS65390,FLO-PRO114M,True,5965,1721323699
3H,PAW60972,FLO-PRO114M,True,6777,1715959575
3H,PAU30846,FLO-PRO114M,True,7540,1708443614
3H,PAW61004,FLO-PRO114M,True,5961,1721319956
3H,PAU57107,FLO-PRO114M,True,7763,1710173497
3H,PAS12460,FLO-PRO114M,True,5310,1705595341
3H,PAY07900,FLO-PRO114M,True,7958,1723641171
3H,PAQ62743,FLO-PRO114M,True,5973,1721326841
3H,PAQ86202,FLO-PRO114M,False,0,1712590359
3H,PAU30975,FLO-PRO114M,True,6286,1709650032
3H,PAW95994,FLO-PRO114M,True,6406,1719320720
3H,PAW64066,FLO-PRO114M,True,8035,1715692852
3H,PAW40276,FLO-PRO114M,True,7460,1716313135
3H,PAW33642,FLO-PRO114M,True,8527,1712066786
3H,PAW19123,FLO-PRO114M,True,6068,1713966687
3H,PAQ72669,FLO-PRO114M,True,6726,1701700602
3H,PAW40276,FLO-PRO114M,True,7399,1716394692
3H,PAW21776,FLO-PRO114M,True,7686,1711373553
3H,PAS65570,FLO-PRO114M,True,5651,1709050488
3H,PAS33319,FLO-PRO114M,True,6446,1717001540
3H,PAU29729,FLO-PRO114M,True,8481,1702907169
3H,PAU69286,FLO-PRO114M,False,0,1710172039
3H,PAW18481,FLO-PRO114M,True,7200,1711989280
3H,PAW05799,FLO-PRO114M,True,7812,1710945315
3H,CTC69201,FLO-PRO002,False,0,1724772706
4A,PAW57365,FLO-PRO114M,True,6366,1726682354
4A,PAW99777,FLO-PRO114M,True,7910,1719320767
4A,PAW23816,FLO-PRO114M,True,8057,1710945315
4A,PAQ72861,FLO-PRO114M,True,7661,1699887835
4A,PAQ72392,FLO-PRO114M,True,7200,1699282616
4A,PAW72000,FLO-PRO114M,True,7925,1714483728
4A,PAU70536,FLO-PRO114M,True,5450,1710173504
4A,PAU31398,FLO-PRO114M,True,6505,1712588760
4A,PAU31083,FLO-PRO114M,True,6293,1709650034
4A,PAS58110,FLO-PRO114M,True,7391,1699980005
4A,PAW72003,FLO-PRO114M,True,7144,1714488920
4A,PAU38072,FLO-PRO114M,True,6588,1711989273
4A,PAW56753,FLO-PRO114M,True,6830,1720543839
4A,PAW71462,FLO-PRO114M,True,7664,1717001540
4A,PAS66109,FLO-PRO114M,True,6057,1721319949
4A,PAY58264,FLO-PRO114M,True,6545,1725374879
4A,PAS44996,FLO-PRO114M,True,6173,1706023639
4A,PAK78570,FLO-PRO114M,False,4813,1716921274
4A,PAU29924,FLO-PRO114M,True,7485,1708443609
4A,PAU48819,FLO-PRO114M,True,6820,1708700673
4A,PAU31804,FLO-PRO114M,True,6737,1709652271
4A,PAW20444,FLO-PRO114M,True,7556,1711373544
4A,PAU31095,FLO-PRO114M,True,6503,1721315912
4A,PAS59524,FLO-PRO114M,False,3851,1722521563
4A,PAQ74962,FLO-PRO114M,False,4935,1721326839
4A,PAS42913,FLO-PRO114M,True,7063,1697648785
4A,PAU69211,FLO-PRO114M,True,5812,1725626362
4A,PAQ62520,FLO-PRO114M,True,6153,1701096380
4A,PAY54535,FLO-PRO114M,True,6987,1726580601
4A,PAU50291,FLO-PRO114M,True,7933,1706025504
4A,PAQ70944,FLO-PRO114M,True,6108,1721322304
4A,PAW96129,FLO-PRO114M,True,6978,1719404509
4A,PAW19158,FLO-PRO114M,True,7741,1710953909
4A,PAQ61262,FLO-PRO114M,True,6960,1705598863
4A,PAS40361,FLO-PRO114M,True,6992,1697641863
4A,PBA01278,FLO-PRO114M,True,5681,1721232036
4A,PAW19188,FLO-PRO114M,True,6716,1710949490
4A,PAW25110,FLO-PRO114M,True,7374,1710175427
4A,PAU35794,FLO-PRO114M,True,7123,1710172037
4A,PAW71381,FLO-PRO114M,True,7363,1716394694
4A,PAW72138,FLO-PRO114M,True,5979,1721325319
4A,PAO13005,FLO-PRO114M,False,4538,1725637029
4A,CTC69174,FLO-PRO002,False,0,1724772703
4A,PAU43521,FLO-PRO114M,True,6491,1709052090
4A,PAS64261,FLO-PRO114M,True,6604,1700497659
4A,PAU30348,FLO-PRO114M,True,7112,1705513434
4A,PAW64387,FLO-PRO114M,True,7884,1715692855
4A,PAQ73831,FLO-PRO114M,True,6622,1708441647
4A,PAY06397,FLO-PRO114M,True,7472,1723641167
4A,PAW73188,FLO-PRO114M,True,6977,1718120666
4A,PAS39768,FLO-PRO114M,True,7346,1697640125
4A,PAW20481,FLO-PRO114M,True,6224,1712066785
4A,PAW21981,FLO-PRO114M,True,8130,1713808488
4A,PAQ72592,FLO-PRO114M,True,6868,1701700599
4A,PAW63526,FLO-PRO114M,True,6150,1716399848
4A,PAS33307,FLO-PRO114M,True,7146,1721323709
4A,PAW39961,FLO-PRO114M,True,7624,1716313134
4A,PAS62242,FLO-PRO114M,True,5971,1709050488
4A,PAW71935,FLO-PRO114M,True,6189,1722281252
4B,PAS32711,FLO-PRO114M,True,6316,1721323703
4B,PAU28937,FLO-PRO114M,True,6811,1709652273
4B,PAS46477,FLO-PRO114M,False,4983,1697648789
4B,PAQ69431,FLO-PRO114M,True,7059,1701700595
4B,PAS45283,FLO-PRO114M,True,6066,1706023637
4B,PAQ49633,FLO-PRO114M,False,4279,1725637019
4B,PAW65120,FLO-PRO114M,True,7356,1720543842
4B,PAU32333,FLO-PRO114M,True,5567,1712588761
4B,CTC43137,FLO-PRO002,False,0,1724772700
4B,PAW22294,FLO-PRO114M,True,6746,1726682361
4B,PAY01902,FLO-PRO114M,True,8513,1719404511
4B,PAU30245,FLO-PRO114M,True,7069,1708441645
4B,PAW64223,FLO-PRO114M,True,7402,1715692849
4B,PAO18170,FLO-PRO114M,True,6161,1716921283
4B,PAW21775,FLO-PRO114M,True,6190,1713808483
4B,PAY06332,FLO-PRO114M,True,7755,1723641168
4B,PAS65656,FLO-PRO114M,True,7201,1700497650
4B,PAS62235,FLO-PRO114M,True,6041,1709050487
4B,PAS29067,FLO-PRO114M,False,4898,1697640116
4B,PAW73138,FLO-PRO114M,True,7212,1717001540
4B,PAW99786,FLO-PRO114M,True,7758,1719320763
4B,PAW60837,FLO-PRO114M,True,6799,1714483717
4B,PAU44869,FLO-PRO114M,True,6598,1721319946
4B,PAU51073,FLO-PRO114M,True,7506,1706025606
4B,PAU43539,FLO-PRO114M,True,7513,1709052086
4B,PAU49601,FLO-PRO114M,True,6749,1708700675
4B,PAY56029,FLO-PRO114M,True,6233,1725374882
4B,PAU31016,FLO-PRO114M,True,6795,1709650035
4B,PAS45599,FLO-PRO114M,False,4529,1721325319
4B,PAW71027,FLO-PRO114M,True,7405,1716394692
4B,PAQ83283,FLO-PRO114M,True,5655,1725626361
4B,PAO91792,FLO-PRO114M,False,3828,1722521563
4B,PAW20428,FLO-PRO114M,True,7360,1711373547
4B,PAQ61531,FLO-PRO114M,True,5137,1721326837
4B,PAQ75019,FLO-PRO114M,True,6555,1699887710
4B,PAS55038,FLO-PRO114M,True,7323,1699980006
4B,PAU29637,FLO-PRO114M,True,6775,1705513435
4B,PAY07431,FLO-PRO114M,True,6983,1726580603
4B,PAS39067,FLO-PRO114M,True,7721,1697641866
4B,PAU80656,FLO-PRO114M,True,6062,1710172030
4B,PAQ74613,FLO-PRO114M,True,6754,1701096373
4B,PAU31073,FLO-PRO114M,True,7195,1708443611
4B,PAW73172,FLO-PRO114M,True,6491,1718120671
4B,PAW25423,FLO-PRO114M,True,7355,1710175424
4B,PAU37084,FLO-PRO114M,True,6428,1711989276
4B,PAW19163,FLO-PRO114M,True,7274,1710953909
4B,PAU57122,FLO-PRO114M,True,6718,1710173497
4B,PAO84836,FLO-PRO114M,False,0,1721315908
4B,PAU80656,FLO-PRO114M,True,5328,1721312344
4B,PAQ70574,FLO-PRO114M,True,6690,1722281249
4B,PAW28598,FLO-PRO114M,True,7633,1710945312
4B,PAQ72400,FLO-PRO114M,True,6398,1721322307
4B,PAQ62696,FLO-PRO114M,True,7588,1699282615
4B,PAW63404,FLO-PRO114M,True,8081,1714488920
4B,PAW17509,FLO-PRO114M,True,7863,1712066787
4B,PAW18658,FLO-PRO114M,True,7072,1710949494
4C,PAQ72610,FLO-PRO114M,True,6273,1721322302
4C,PAY58343,FLO-PRO114M,False,3868,1725637026
4C,PAS65521,FLO-PRO114M,True,7283,1701096377
4C,PAW23785,FLO-PRO114M,True,6683,1721319945
4C,PAW73720,FLO-PRO114M,True,6399,1720543839
4C,PAS62336,FLO-PRO114M,True,8452,1700497650
4C,PAW22894,FLO-PRO114M,True,7027,1726682355
4C,PAQ74245,FLO-PRO114M,True,7209,1699282613
4C,PAU47517,FLO-PRO114M,True,8068,1706025482
4C,PAW20422,FLO-PRO114M,True,8245,1712066790
4C,PAU32102,FLO-PRO114M,True,8108,1709652272
4C,PAS32732,FLO-PRO114M,True,6799,1705598862
4C,PAS57082,FLO-PRO114M,True,6651,1699980011
4C,PAW28544,FLO-PRO114M,True,7831,1710945315
4C,PAW71908,FLO-PRO114M,True,6425,1722281253
4C,PAW60806,FLO-PRO114M,True,7628,1714483717
4C,PAQ62377,FLO-PRO114M,True,7254,1701700604
4C,PAW99797,FLO-PRO114M,True,7782,1719320760
4C,PAS43795,FLO-PRO114M,True,7089,1697640125
4C,PAY06234,FLO-PRO114M,True,8262,1723641171
4C,PAW71868,FLO-PRO114M,True,7993,1714488918
4C,PAU31668,FLO-PRO114M,True,6909,1712588757
4C,PAW71388,FLO-PRO114M,True,7171,1716394693
4C,PAS46065,FLO-PRO114M,False,4177,1716921259
4C,PAU32301,FLO-PRO114M,True,8292,1709650034
4C,PAS46448,FLO-PRO114M,True,6295,1697648791
4C,PAW20361,FLO-PRO114M,True,8450,1711373550
4C,PAU70587,FLO-PRO114M,False,4510,1721312342
4C,PAW19069,FLO-PRO114M,True,7310,1710953908
4C,PAO91792,FLO-PRO114M,False,3791,1721315916
4C,PAW71938,FLO-PRO114M,False,0,1722521575
4C,PAQ70515,FLO-PRO114M,True,7832,1699887730
4C,PAW55799,FLO-PRO114M,True,6312,1721232063
4C,PAU43528,FLO-PRO114M,True,7673,1709052088
4C,PAS44802,FLO-PRO114M,True,5577,1706023639
4C,PAW71901,FLO-PRO114M,True,6486,1721325318
4C,PAY58519,FLO-PRO114M,True,6615,1725374880
4C,PAQ60940,FLO-PRO114M,True,5135,1721326837
4C,PAS62212,FLO-PRO114M,True,6699,1709050485
4C,PAW23092,FLO-PRO114M,True,6963,1713808483
4C,PAU29359,FLO-PRO114M,True,7039,1708443612
4C,PAW17070,FLO-PRO114M,True,7428,1710949496
4C,PAW71064,FLO-PRO114M,True,6610,1715692846
4C,PAS40038,FLO-PRO114M,True,6683,1697641867
4C,PAW73593,FLO-PRO114M,True,8182,1717001548
4C,PAU49746,FLO-PRO114M,True,6861,1708700672
4C,CTC69175,FLO-PRO002,False,0,1724772704
4C,PAW65057,FLO-PRO114M,True,7194,1718120674
4C,PAS26436,FLO-PRO114M,True,6399,1721323709
4C,PAU42798,FLO-PRO114M,True,6957,1710172027
4C,PAY06335,FLO-PRO114M,True,7673,1726580600
4C,PAU57630,FLO-PRO114M,True,7226,1708441649
4C,PAW96092,FLO-PRO114M,True,7472,1719404512
4C,PAW60796,FLO-PRO114M,True,7885,1713809920
4C,PAU71935,FLO-PRO114M,True,5623,1725626361
4D,PAU69120,FLO-PRO114M,True,5144,1721312345
4D,PAS65617,FLO-PRO114M,True,5939,1701096374
4D,PAS31664,FLO-PRO114M,True,7307,1697640125
4D,PAS57337,FLO-PRO114M,True,8495,1699980012
4D,PAW17200,FLO-PRO114M,True,8057,1712066793
4D,PAQ69963,FLO-PRO114M,True,7185,1699887831
4D,PAU70587,FLO-PRO114M,False,4541,1722521563
4D,PAW57614,FLO-PRO114M,True,7287,1726682354
4D,PAU56785,FLO-PRO114M,True,7401,1708443613
4D,PAQ69631,FLO-PRO114M,True,7502,1701700607
4D,PAS65371,FLO-PRO114M,True,7131,1709050489
4D,PAW99795,FLO-PRO114M,False,0,1719320752
4D,PAY59300,FLO-PRO114M,True,8232,1725374882
4D,PAU30946,FLO-PRO114M,True,7661,1702908500
4D,PAU54583,FLO-PRO114M,True,7324,1708441648
4D,CTC69244,FLO-PRO002,False,0,1724772704
4D,PAS44905,FLO-PRO114M,True,5947,1706023642
4D,PAW73452,FLO-PRO114M,True,7821,1714483716
4D,PAW57395,FLO-PRO114M,True,7621,1720543843
4D,PAW55256,FLO-PRO002,True,8798,1719434003
4D,PAO99356,FLO-PRO114M,False,3448,1725637039
4D,PAU48819,FLO-PRO114M,True,7023,1706025493
4D,PAW19126,FLO-PRO114M,True,7784,1710953914
4D,PAY06451,FLO-PRO114M,True,7414,1726580601
4D,PAW72027,FLO-PRO114M,True,7683,1714488918
4D,PAS33319,FLO-PRO114M,True,6498,1716921286
4D,PAW23057,FLO-PRO114M,True,7334,1713808485
4D,PAW20467,FLO-PRO114M,True,7159,1711373546
4D,PAW19230,FLO-PRO114M,True,7129,1710949494
4D,PAY01923,FLO-PRO114M,True,8294,1719404515
4D,PAW60645,FLO-PRO114M,True,8188,1713809915
4D,PAW64993,FLO-PRO114M,True,7336,1717001546
4D,PAW71503,FLO-PRO114M,True,6717,1718120671
4D,PAS59524,FLO-PRO114M,False,3891,1721325315
4D,PAW70817,FLO-PRO114M,True,6122,1722281253
4D,PAQ57599,FLO-PRO114M,True,6199,1721322308
4D,PAY16529,FLO-PRO114M,True,6876,1723641166
4D,PAS38870,FLO-PRO114M,True,7708,1697641866
4D,PAU43417,FLO-PRO114M,True,7034,1709052094
4D,PAU70290,FLO-PRO114M,True,5410,1725626362
4D,PAW71071,FLO-PRO114M,True,7205,1715692853
4D,PAW28559,FLO-PRO114M,True,7619,1710945307
4D,PAU32134,FLO-PRO114M,True,7397,1709652269
4D,PAQ54103,FLO-PRO114M,True,6376,1719494585
4D,PAQ72445,FLO-PRO114M,True,7376,1699282613
4D,PAW71109,FLO-PRO114M,True,7562,1716394695
4D,PAQ73922,FLO-PRO114M,False,979,1721326835
4D,PAW62514,FLO-PRO114M,True,6857,1716399843
4D,PAO21246,FLO-PRO114M,False,0,1721315901
4D,PAS46946,FLO-PRO114M,True,6707,1697648791
4D,PAU44680,FLO-PRO114M,True,6798,1710172023
4D,PAS62235,FLO-PRO114M,True,5361,1721319947
4D,PAU31329,FLO-PRO114M,False,4775,1712588761
4D,PAS32441,FLO-PRO114M,True,6078,1721323698
4D,PAU29903,FLO-PRO114M,True,8048,1709650038
4D,PAQ63802,FLO-PRO114M,True,7073,1705517759
4D,PAS65628,FLO-PRO114M,True,7484,1700497648
4D,PAU57564,FLO-PRO114M,True,7293,1708700677
4E,PAU54596,FLO-PRO114M,True,6895,1708441648
4E,PAW23203,FLO-PRO114M,True,7870,1710945313
4E,PAQ08495,FLO-PRO114M,False,3372,1722521563
4E,PAS44652,FLO-PRO114M,True,6401,1721323705
4E,PAW96271,FLO-PRO114M,True,6707,1723641172
4E,PAS30178,FLO-PRO114M,True,7189,1697641866
4E,PAS42818,FLO-PRO114M,True,6424,1697648790
4E,PAS59199,FLO-PRO114M,True,7032,1700497652
4E,PAW68855,FLO-PRO114M,True,7610,1717001548
4E,PAW21973,FLO-PRO114M,True,7912,1712066786
4E,PAW25387,FLO-PRO114M,True,8109,1710175427
4E,PAQ10706,FLO-PRO114M,False,345,1721315906
4E,PAS43789,FLO-PRO114M,True,6505,1697640123
4E,PAO12603,FLO-PRO114M,True,5282,1719494590
4E,PAW57271,FLO-PRO002,True,7550,1719434002
4E,PAY57591,FLO-PRO114M,True,7475,1726580601
4E,PAW21970,FLO-PRO114M,True,7896,1710949501
4E,CTC69167,FLO-PRO002,False,0,1724772705
4E,PAU50691,FLO-PRO114M,True,6513,1708700673
4E,PAW19235,FLO-PRO114M,True,7695,1710953921
4E,PAQ69931,FLO-PRO114M,True,7399,1701700598
4E,PAU69125,FLO-PRO114M,True,5883,1721312524
4E,PAU80966,FLO-PRO114M,True,6311,1710172034
4E,PAU29791,FLO-PRO114M,True,8303,1702914005
4E,PAW62507,FLO-PRO114M,True,6873,1715692847
4E,PAS57596,FLO-PRO114M,True,7861,1699980009
4E,PAS39769,FLO-PRO114M,True,5971,1721325325
4E,PAY00955,FLO-PRO114M,True,6531,1726682360
4E,PAU49713,FLO-PRO114M,False,3532,1716399870
4E,PAY58111,FLO-PRO114M,True,6138,1721319950
4E,PAS57447,FLO-PRO114M,True,5613,1721326842
4E,PAU31744,FLO-PRO114M,False,4528,1725637027
4E,PAW60467,FLO-PRO114M,True,8464,1714488922
4E,PAS44905,FLO-PRO114M,True,5854,1712588760
4E,PAU32207,FLO-PRO114M,True,8176,1709652276
4E,PAU57054,FLO-PRO114M,True,7899,1710173497
4E,PAW71359,FLO-PRO114M,True,7741,1716394689
4E,PAY60227,FLO-PRO114M,True,5483,1722281245
4E,PAS31593,FLO-PRO114M,True,6080,1716921281
4E,PAU30535,FLO-PRO114M,True,7830,1709650035
4E,PAS65532,FLO-PRO114M,True,6350,1701096375
4E,PAQ61345,FLO-PRO114M,True,6464,1721322307
4E,PAU43599,FLO-PRO114M,True,7713,1709052090
4E,PAU29851,FLO-PRO114M,True,8330,1706025606
4E,PAW71644,FLO-PRO114M,True,6886,1714483722
4E,PAW18595,FLO-PRO114M,True,7179,1711373545
4E,PAU29820,FLO-PRO114M,True,6784,1706023634
4E,PAU54534,FLO-PRO114M,True,7160,1708443611
4E,PAY57408,FLO-PRO114M,True,7245,1725374881
4E,PAW77099,FLO-PRO114M,True,7683,1719404510
4E,PAW60799,FLO-PRO114M,True,8259,1713809917
4E,PAS66109,FLO-PRO114M,True,6387,1709050485
4E,PAU31644,FLO-PRO114M,True,8129,1702908500
4F,PAS43734,FLO-PRO114M,False,4878,1721325319
4F,PAU43389,FLO-PRO114M,True,7135,1709052091
4F,PAW55963,FLO-PRO002,True,7940,1719434004
4F,PAU57106,FLO-PRO114M,True,5043,1710173489
4F,PAU30755,FLO-PRO114M,True,7409,1709650033
4F,PAW65027,FLO-PRO114M,True,6569,1717160783
4F,PAQ62126,FLO-PRO114M,True,5369,1721322308
4F,PAW20381,FLO-PRO114M,True,7757,1713809915
4F,PAW71545,FLO-PRO114M,True,7216,1717001533
4F,PAW60607,FLO-PRO114M,True,6218,1722281245
4F,PAU29860,FLO-PRO114M,True,7882,1706023636
4F,PAW70932,FLO-PRO114M,True,6668,1715692847
4F,PAS28290,FLO-PRO114M,True,5691,1721323694
4F,PAY58462,FLO-PRO114M,True,6083,1721319950
4F,PAS60047,FLO-PRO114M,True,7560,1700497648
4F,PAS44383,FLO-PRO114M,True,6983,1697648783
4F,PAW64588,FLO-PRO114M,True,7109,1715696041
4F,PAW19728,FLO-PRO114M,True,7760,1710949496
4F,PAS45795,FLO-PRO114M,False,4293,1716921283
4F,PAU57609,FLO-PRO114M,True,7327,1708443608
4F,PAW70966,FLO-PRO114M,True,6998,1716394694
4F,PAU50857,FLO-PRO114M,True,6066,1708700678
4F,PAW23179,FLO-PRO114M,True,6932,1710945318
4F,PAS65351,FLO-PRO114M,True,6079,1701096379
4F,PAU29998,FLO-PRO114M,True,7621,1702914005
4F,PAS43789,FLO-PRO114M,True,5763,1722521566
4F,PAS58704,FLO-PRO114M,True,6960,1709050488
4F,PAO13105,FLO-PRO114M,True,6596,1719494583
4F,PAW82509,FLO-PRO114M,True,7817,1723641171
4F,PAS45600,FLO-PRO114M,True,5652,1721315911
4F,PAY57296,FLO-PRO114M,True,7928,1726580598
4F,PAU81087,FLO-PRO114M,True,6916,1710172037
4F,PAS32333,FLO-PRO114M,True,7278,1697640124
4F,CTC69211,FLO-PRO002,False,0,1724772703
4F,PAW21946,FLO-PRO114M,True,8135,1712066788
4F,PAY57591,FLO-PRO114M,True,7598,1725374883
4F,PAU30723,FLO-PRO114M,True,6261,1721326843
4F,PAW71913,FLO-PRO114M,True,7230,1714483723
4F,PAU31594,FLO-PRO114M,True,6377,1716399891
4F,PAW71940,FLO-PRO114M,True,7640,1714488917
4F,PAS44996,FLO-PRO114M,True,5905,1712588764
4F,PAW20379,FLO-PRO114M,True,7614,1711373547
4F,PAU31628,FLO-PRO114M,True,5629,1702908496
4F,PAW19208,FLO-PRO114M,True,7669,1710953924
4F,PAW77115,FLO-PRO114M,True,7005,1719404509
4F,PAO22489,FLO-PRO114M,False,4311,1725637027
4F,PAQ69549,FLO-PRO114M,True,7487,1701700598
4F,PAW77340,FLO-PRO114M,True,6317,1726682359
4F,PAW25369,FLO-PRO114M,True,6915,1710175428
4G,PAU42561,FLO-PRO114M,True,7166,1710175426
4G,PAW71875,FLO-PRO114M,True,7536,1713809918
4G,PAW65036,FLO-PRO114M,True,6971,1719333292
4G,PAW86411,FLO-PRO114M,True,6290,1721319948
4G,PAW72025,FLO-PRO114M,False,4685,1721315910
4G,PAQ74991,FLO-PRO114M,True,6093,1721322309
4G,PAW86411,FLO-PRO114M,True,6386,1720453420
4G,PAW72116,FLO-PRO114M,True,7767,1714483718
4G,PAQ72423,FLO-PRO114M,True,8021,1701700603
4G,PAW21952,FLO-PRO114M,True,8105,1712066785
4G,PAW23170,FLO-PRO114M,True,7591,1710945309
4G,PAU29762,FLO-PRO114M,True,8155,1706023639
4G,PAW25367,FLO-PRO114M,True,7170,1710252683
4G,PAW71491,FLO-PRO114M,True,8185,1717002520
4G,PAW96097,FLO-PRO114M,False,0,1723641163
4G,PAW55871,FLO-PRO002,True,9353,1719434007
4G,PAQ61361,FLO-PRO114M,True,5850,1721326836
4G,PAW19784,FLO-PRO114M,True,7406,1710949496
4G,PAQ10706,FLO-PRO114M,False,356,1725637032
4G,PAY57316,FLO-PRO114M,True,7953,1726580602
4G,PAS45283,FLO-PRO114M,True,5816,1712588760
4G,PAU50370,FLO-PRO114M,True,6112,1708700673
4G,PAU57556,FLO-PRO114M,True,7189,1708443610
4G,PAQ49447,FLO-PRO114M,False,3080,1722521565
4G,PAW96156,FLO-PRO114M,True,6329,1726682355
4G,PAW64572,FLO-PRO114M,True,7030,1715692851
4G,PAW18550,FLO-PRO114M,True,8074,1710953934
4G,PAY57417,FLO-PRO114M,True,7351,1725374879
4G,PAS62323,FLO-PRO114M,False,0,1722281246
4G,PAU57061,FLO-PRO114M,True,7893,1710173492
4G,PAS44637,FLO-PRO114M,True,7818,1697648786
4G,PAU81097,FLO-PRO114M,True,7326,1710172033
4G,PAW63050,FLO-PRO114M,True,5872,1716394687
